study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
63,38,146,10,437,Tired,Leisure
144,19,139,26,460,Happy,Leisure
49,37,216,132,353,Neutral,Leisure
73,55,207,120,301,Energetic,Leisure
72,63,7,14,366,Energetic,Productive
60,21,148,43,380,Energetic,Leisure
105,62,129,152,376,Energetic,Leisure
44,66,187,35,322,Sad,Leisure
3,6,78,81,445,Sad,Leisure
165,25,196,17,394,Sad,Leisure
2,19,112,47,455,Sad,Leisure
92,12,174,128,413,Sad,Leisure
15,35,126,178,479,Sad,Leisure
5,18,204,1,412,Neutral,Leisure
147,58,19,90,365,Tired,Productive
37,7,6,156,401,Energetic,Leisure
140,60,96,16,336,Energetic,Productive
117,5,179,103,377,Sad,Leisure
99,64,240,25,392,Sad,Leisure
45,32,74,107,371,Sad,Leisure
131,43,206,147,392,Happy,Leisure
27,32,233,0,353,Tired,Leisure
74,67,231,125,334,Neutral,Leisure
179,3,208,116,324,Tired,Leisure
140,54,168,93,300,Sad,Leisure
111,43,225,101,402,Tired,Leisure
71,67,117,130,337,Tired,Leisure
178,82,34,88,374,Neutral,Productive
148,28,213,69,426,Tired,Leisure
92,75,182,170,316,Energetic,Leisure
156,9,178,16,433,Tired,Leisure
128,27,224,164,303,Sad,Leisure
9,45,85,53,445,Sad,Leisure
30,4,83,87,419,Happy,Leisure
110,49,99,97,370,Sad,Leisure
174,87,68,39,373,Neutral,Productive
150,52,77,114,405,Energetic,Productive
122,77,74,101,472,Tired,Productive
70,34,214,128,378,Sad,Leisure
0,15,228,109,438,Tired,Leisure
113,80,21,125,474,Sad,Productive
58,72,93,27,426,Sad,Productive
54,19,122,47,305,Neutral,Leisure
36,88,106,179,368,Energetic,Leisure
95,7,191,167,385,Neutral,Leisure
39,21,111,85,431,Energetic,Leisure
83,32,72,174,441,Sad,Leisure
62,5,9,157,412,Happy,Leisure
179,88,26,121,337,Happy,Productive
28,54,91,3,449,Happy,Leisure
145,41,239,79,395,Neutral,Leisure
63,34,145,68,425,Tired,Leisure
137,30,79,111,385,Energetic,Leisure
102,13,184,5,359,Sad,Leisure
132,72,96,112,301,Sad,Leisure
55,81,142,18,406,Energetic,Leisure
4,54,228,39,367,Tired,Leisure
68,4,55,106,322,Neutral,Leisure
24,79,9,101,382,Sad,Leisure
137,46,197,80,428,Happy,Leisure
37,62,113,96,441,Tired,Leisure
128,45,23,158,353,Energetic,Leisure
157,68,145,53,452,Happy,Productive
64,50,68,26,360,Sad,Productive
133,62,153,109,368,Tired,Leisure
154,20,6,24,459,Happy,Productive
164,45,236,7,307,Neutral,Leisure
173,67,117,88,401,Energetic,Productive
61,27,139,175,445,Neutral,Leisure
27,61,183,60,354,Sad,Leisure
3,24,89,178,393,Sad,Leisure
148,81,105,162,403,Sad,Leisure
177,10,238,154,302,Sad,Leisure
101,77,161,156,406,Sad,Leisure
94,13,105,140,337,Tired,Leisure
36,47,190,38,465,Tired,Leisure
85,90,217,109,379,Happy,Leisure
22,81,106,140,362,Sad,Leisure
37,12,28,108,446,Energetic,Leisure
17,64,113,137,333,Sad,Leisure
127,11,212,76,352,Tired,Leisure
154,45,125,132,301,Happy,Leisure
127,39,196,75,417,Tired,Leisure
89,1,235,21,456,Sad,Leisure
145,64,206,14,435,Neutral,Leisure
179,76,144,128,313,Happy,Leisure
157,15,45,110,359,Energetic,Productive
106,22,171,52,380,Sad,Leisure
158,49,70,157,371,Neutral,Leisure
133,83,116,51,358,Energetic,Productive
8,21,219,38,432,Energetic,Leisure
122,12,86,171,400,Energetic,Leisure
107,56,154,141,300,Energetic,Leisure
60,0,220,81,373,Tired,Leisure
52,90,28,88,337,Happy,Productive
92,88,123,74,474,Happy,Leisure
120,3,126,154,312,Neutral,Leisure
9,46,142,135,311,Happy,Leisure
90,51,173,91,403,Energetic,Leisure
91,57,117,133,393,Energetic,Leisure
48,58,186,32,464,Sad,Leisure
179,10,156,84,311,Neutral,Leisure
75,50,80,21,321,Sad,Productive
40,35,186,87,473,Sad,Leisure
62,60,181,167,441,Happy,Leisure
147,80,43,82,364,Energetic,Productive
123,34,76,30,385,Tired,Productive
178,56,218,174,423,Neutral,Leisure
137,73,69,110,403,Energetic,Productive
157,73,88,16,300,Energetic,Productive
76,77,149,120,386,Neutral,Leisure
164,16,213,155,372,Neutral,Leisure
116,75,22,132,449,Energetic,Productive
10,45,80,41,371,Happy,Leisure
113,49,38,67,345,Sad,Productive
58,16,91,84,378,Sad,Leisure
83,84,11,180,320,Neutral,Leisure
95,3,105,163,439,Happy,Leisure
160,53,201,157,375,Sad,Leisure
136,65,52,17,457,Tired,Productive
53,87,207,149,386,Neutral,Leisure
125,12,210,1,409,Neutral,Leisure
175,28,59,90,322,Sad,Productive
61,48,239,65,475,Energetic,Leisure
138,18,159,130,433,Tired,Leisure
153,6,71,82,306,Energetic,Productive
132,41,80,10,319,Energetic,Productive
42,78,214,58,354,Happy,Leisure
134,56,123,110,470,Sad,Leisure
11,32,236,0,471,Neutral,Leisure
23,40,115,47,349,Happy,Leisure
141,61,198,39,478,Sad,Leisure
127,22,198,109,458,Tired,Leisure
174,56,55,131,456,Neutral,Productive
40,30,19,175,400,Tired,Leisure
0,36,69,166,475,Sad,Leisure
86,15,223,80,302,Happy,Leisure
53,60,232,93,410,Sad,Leisure
4,56,44,162,328,Sad,Leisure
125,24,49,18,417,Happy,Productive
139,25,40,131,475,Energetic,Leisure
119,49,31,59,434,Sad,Productive
63,5,6,112,371,Neutral,Leisure
18,0,108,39,403,Sad,Leisure
79,46,214,87,410,Happy,Leisure
149,6,56,6,386,Neutral,Productive
129,86,166,157,343,Energetic,Leisure
129,36,186,26,303,Energetic,Leisure
15,87,176,106,411,Energetic,Leisure
107,8,61,53,371,Happy,Productive
150,1,173,29,385,Sad,Leisure
76,41,29,174,418,Neutral,Leisure
151,36,31,86,445,Happy,Productive
74,37,233,67,391,Happy,Leisure
46,32,203,88,387,Energetic,Leisure
80,5,70,106,433,Tired,Leisure
132,86,137,140,403,Tired,Leisure
67,40,145,24,371,Energetic,Leisure
110,2,82,107,464,Neutral,Leisure
110,6,20,8,415,Neutral,Productive
143,73,177,155,361,Neutral,Leisure
177,38,78,51,415,Tired,Productive
42,40,104,156,334,Neutral,Leisure
177,75,115,128,430,Happy,Productive
77,75,222,21,334,Happy,Leisure
137,68,186,30,453,Tired,Leisure
131,54,226,5,345,Energetic,Leisure
82,47,235,57,464,Tired,Leisure
170,7,201,94,309,Tired,Leisure
13,46,197,83,366,Energetic,Leisure
34,61,190,27,370,Happy,Leisure
63,78,105,84,364,Tired,Leisure
134,20,45,106,474,Energetic,Productive
139,44,233,107,474,Energetic,Leisure
160,6,225,15,310,Neutral,Leisure
128,27,34,76,395,Tired,Productive
15,72,26,128,348,Tired,Leisure
165,38,104,16,304,Tired,Productive
110,88,91,47,458,Happy,Productive
14,5,149,18,472,Sad,Leisure
72,7,48,91,414,Energetic,Leisure
11,2,55,55,436,Energetic,Leisure
152,45,136,31,419,Energetic,Productive
162,71,7,71,317,Tired,Productive
141,54,207,49,419,Sad,Leisure
111,27,80,64,456,Neutral,Leisure
87,87,84,126,352,Energetic,Leisure
13,57,81,89,370,Neutral,Leisure
179,29,51,95,474,Sad,Productive
161,7,27,5,471,Neutral,Productive
131,88,94,43,341,Tired,Productive
8,0,102,69,473,Sad,Leisure
13,76,200,76,471,Happy,Leisure
1,58,88,120,327,Neutral,Leisure
154,86,218,115,424,Tired,Leisure
12,71,195,149,459,Tired,Leisure
10,86,16,160,461,Happy,Leisure
80,54,51,135,440,Happy,Leisure
51,51,78,13,317,Tired,Productive
4,90,44,44,367,Sad,Productive
145,88,186,60,393,Tired,Leisure
83,71,83,13,460,Happy,Productive
105,22,108,59,333,Energetic,Leisure
55,47,223,3,454,Neutral,Leisure
28,59,102,160,353,Energetic,Leisure
178,88,147,130,375,Neutral,Leisure
129,2,55,129,435,Energetic,Leisure
95,52,39,138,411,Tired,Leisure
15,41,156,107,364,Happy,Leisure
33,81,87,67,451,Happy,Leisure
78,19,180,159,326,Happy,Leisure
150,19,22,42,471,Sad,Productive
149,26,57,153,476,Neutral,Leisure
104,47,91,172,357,Sad,Leisure
43,33,15,31,428,Neutral,Productive
144,37,36,131,385,Sad,Productive
15,17,158,23,301,Neutral,Leisure
102,44,0,78,386,Energetic,Productive
97,80,82,169,342,Tired,Leisure
76,65,223,180,369,Sad,Leisure
143,20,184,90,464,Sad,Leisure
133,25,15,101,411,Sad,Productive
87,29,204,49,458,Happy,Leisure
131,25,90,15,369,Happy,Productive
27,74,213,29,409,Sad,Leisure
65,76,227,90,365,Neutral,Leisure
18,87,139,146,414,Tired,Leisure
166,60,70,119,436,Energetic,Productive
171,0,133,112,432,Energetic,Leisure
121,5,191,106,374,Neutral,Leisure
96,61,74,160,455,Energetic,Leisure
26,9,137,173,354,Energetic,Leisure
163,41,176,61,337,Tired,Leisure
84,35,50,147,472,Happy,Leisure
117,13,115,163,405,Happy,Leisure
13,44,52,177,314,Tired,Leisure
104,29,169,84,315,Neutral,Leisure
142,85,123,124,423,Tired,Leisure
140,51,143,120,363,Sad,Leisure
114,0,200,49,444,Tired,Leisure
130,56,55,125,469,Tired,Productive
154,58,114,36,351,Tired,Productive
9,52,58,78,337,Sad,Leisure
22,85,52,23,324,Sad,Productive
179,81,70,32,445,Happy,Productive
165,18,234,62,371,Sad,Leisure
171,67,160,144,423,Neutral,Leisure
175,30,207,144,406,Happy,Leisure
175,2,13,58,381,Tired,Productive
73,19,232,148,316,Happy,Leisure
15,39,69,31,471,Sad,Leisure
81,34,175,169,458,Neutral,Leisure
98,5,238,109,456,Sad,Leisure
42,42,77,72,328,Energetic,Leisure
80,62,38,95,349,Sad,Productive
87,77,103,22,391,Neutral,Productive
118,13,100,42,472,Sad,Leisure
10,82,220,133,421,Neutral,Leisure
67,25,189,42,466,Tired,Leisure
173,31,70,39,341,Tired,Productive
99,26,138,104,329,Tired,Leisure
176,63,155,44,466,Happy,Productive
148,66,46,35,370,Happy,Productive
106,21,181,131,394,Happy,Leisure
176,54,164,133,408,Tired,Leisure
49,35,86,7,369,Sad,Leisure
69,55,47,123,334,Neutral,Leisure
162,32,218,89,374,Energetic,Leisure
39,76,129,170,396,Sad,Leisure
110,8,180,11,434,Sad,Leisure
138,83,107,65,447,Happy,Productive
92,84,204,134,342,Energetic,Leisure
135,74,180,139,408,Happy,Leisure
134,6,111,27,396,Tired,Productive
165,56,164,32,426,Neutral,Productive
19,57,181,6,372,Tired,Leisure
47,27,99,69,401,Sad,Leisure
178,8,179,90,319,Sad,Leisure
158,60,175,145,309,Energetic,Leisure
67,89,2,82,449,Tired,Productive
63,46,147,91,434,Happy,Leisure
90,38,196,174,465,Tired,Leisure
162,22,216,76,341,Energetic,Leisure
120,64,129,141,431,Happy,Leisure
126,39,100,62,388,Tired,Productive
158,84,216,180,392,Tired,Leisure
14,56,239,132,459,Energetic,Leisure
138,23,49,23,357,Energetic,Productive
91,64,80,105,334,Sad,Leisure
176,50,54,68,449,Energetic,Productive
177,72,67,130,327,Neutral,Productive
9,51,67,91,387,Tired,Leisure
27,81,28,159,459,Neutral,Leisure
26,21,38,131,361,Neutral,Leisure
173,7,5,136,456,Sad,Productive
40,53,155,124,407,Neutral,Leisure
135,5,164,83,372,Happy,Leisure
142,63,223,64,426,Sad,Leisure
141,20,29,71,467,Sad,Productive
144,77,118,44,360,Tired,Productive
158,22,51,52,350,Energetic,Productive
104,27,119,20,373,Happy,Leisure
50,5,87,62,305,Energetic,Leisure
131,28,145,97,392,Energetic,Leisure
127,53,204,56,356,Happy,Leisure
77,13,117,50,466,Energetic,Leisure
141,81,189,152,321,Sad,Leisure
46,40,147,43,309,Neutral,Leisure
176,81,109,126,466,Tired,Productive
103,89,35,64,413,Happy,Productive
95,28,173,107,393,Tired,Leisure
73,72,171,162,418,Tired,Leisure
25,87,168,33,453,Neutral,Leisure
70,89,34,9,376,Tired,Productive
74,2,127,147,464,Tired,Leisure
141,3,153,113,395,Energetic,Leisure
46,87,70,95,478,Tired,Leisure
68,37,100,79,314,Tired,Leisure
92,13,32,117,328,Sad,Leisure
32,90,147,49,314,Neutral,Leisure
144,15,71,94,392,Energetic,Leisure
170,51,203,60,371,Neutral,Leisure
131,54,31,11,332,Happy,Productive
123,70,102,164,391,Tired,Leisure
60,55,142,20,397,Tired,Leisure
137,61,46,72,371,Sad,Productive
3,3,218,75,417,Happy,Leisure
109,45,205,109,440,Neutral,Leisure
108,18,64,73,317,Sad,Leisure
114,46,35,84,423,Tired,Productive
84,86,162,9,468,Neutral,Leisure
33,34,210,79,395,Neutral,Leisure
104,2,137,27,353,Sad,Leisure
179,23,225,3,443,Happy,Leisure
127,54,212,101,312,Sad,Leisure
153,23,214,100,318,Happy,Leisure
56,9,131,5,386,Tired,Leisure
86,57,134,55,479,Happy,Leisure
58,75,46,149,430,Happy,Leisure
164,65,219,55,383,Neutral,Leisure
84,16,188,118,443,Sad,Leisure
144,66,67,81,426,Neutral,Productive
168,2,144,46,426,Sad,Leisure
43,10,205,70,469,Happy,Leisure
16,8,216,63,323,Sad,Leisure
101,7,45,109,410,Energetic,Leisure
142,77,230,130,318,Happy,Leisure
132,83,103,156,382,Energetic,Leisure
65,81,177,9,339,Happy,Leisure
123,45,60,165,357,Energetic,Leisure
108,74,21,14,428,Happy,Productive
68,32,21,167,347,Energetic,Leisure
97,83,12,66,396,Tired,Productive
82,17,196,6,378,Neutral,Leisure
124,52,83,150,331,Energetic,Leisure
155,68,79,169,313,Happy,Leisure
176,53,160,78,435,Neutral,Leisure
160,17,221,129,385,Energetic,Leisure
51,15,58,85,336,Neutral,Leisure
179,86,9,119,346,Energetic,Productive
28,20,116,32,374,Neutral,Leisure
55,47,99,87,461,Happy,Leisure
37,44,168,178,341,Energetic,Leisure
70,61,209,134,409,Happy,Leisure
112,10,153,12,470,Neutral,Leisure
63,33,61,5,414,Sad,Productive
158,86,196,120,468,Energetic,Leisure
134,40,234,63,459,Tired,Leisure
29,49,168,92,395,Sad,Leisure
124,57,21,16,422,Happy,Productive
44,84,167,43,405,Happy,Leisure
168,88,62,72,419,Neutral,Productive
161,23,102,165,361,Energetic,Leisure
103,27,40,166,439,Tired,Leisure
85,48,118,125,409,Tired,Leisure
180,58,65,154,373,Sad,Productive
163,86,26,169,301,Sad,Productive
98,77,104,28,355,Happy,Productive
106,9,118,0,449,Happy,Leisure
100,1,17,32,342,Neutral,Productive
165,8,17,14,419,Neutral,Productive
116,81,40,6,357,Happy,Productive
1,55,15,124,448,Tired,Leisure
137,50,154,94,459,Energetic,Leisure
33,82,111,45,402,Sad,Leisure
103,66,48,22,348,Happy,Productive
105,75,64,10,386,Happy,Productive
31,2,189,61,343,Neutral,Leisure
67,49,103,131,349,Neutral,Leisure
106,51,81,113,433,Energetic,Leisure
84,32,58,126,320,Neutral,Leisure
47,52,122,159,437,Neutral,Leisure
93,15,120,101,305,Happy,Leisure
11,87,157,174,306,Tired,Leisure
120,36,103,81,324,Tired,Leisure
113,49,134,74,414,Tired,Leisure
76,14,118,141,433,Happy,Leisure
1,35,22,22,320,Sad,Leisure
118,56,179,29,372,Tired,Leisure
35,1,217,55,473,Neutral,Leisure
115,73,172,121,397,Tired,Leisure
85,80,184,118,422,Happy,Leisure
6,31,11,146,450,Energetic,Leisure
172,50,146,47,341,Neutral,Productive
3,69,193,80,401,Tired,Leisure
147,53,126,96,460,Happy,Leisure
87,39,58,25,459,Tired,Productive
63,54,178,117,384,Neutral,Leisure
175,45,177,41,377,Tired,Productive
7,20,105,107,336,Tired,Leisure
130,57,120,53,382,Neutral,Productive
162,30,83,44,377,Neutral,Productive
110,34,233,31,405,Sad,Leisure
8,6,68,141,379,Tired,Leisure
23,70,216,49,337,Neutral,Leisure
46,52,92,102,445,Happy,Leisure
5,25,71,36,432,Energetic,Leisure
89,46,44,31,350,Energetic,Productive
122,45,190,155,418,Energetic,Leisure
63,58,225,54,427,Neutral,Leisure
116,17,181,54,410,Tired,Leisure
5,18,144,116,315,Energetic,Leisure
14,37,205,110,337,Sad,Leisure
7,55,60,72,409,Tired,Leisure
140,74,127,32,373,Sad,Productive
56,19,115,158,399,Tired,Leisure
44,82,179,131,397,Energetic,Leisure
95,47,228,170,314,Happy,Leisure
74,40,230,41,429,Happy,Leisure
115,17,240,120,426,Neutral,Leisure
20,89,239,98,475,Neutral,Leisure
144,21,79,120,446,Happy,Leisure
59,50,127,130,385,Sad,Leisure
7,25,108,3,300,Sad,Leisure
98,36,76,150,424,Energetic,Leisure
60,64,33,119,441,Tired,Leisure
113,28,45,108,341,Energetic,Leisure
42,28,132,16,303,Tired,Leisure
98,53,37,18,341,Happy,Productive
97,77,10,166,394,Tired,Leisure
38,29,42,167,306,Sad,Leisure
1,18,31,54,306,Tired,Leisure
64,20,31,158,418,Energetic,Leisure
120,71,82,18,469,Happy,Productive
63,15,35,93,424,Happy,Leisure
31,11,94,8,392,Sad,Leisure
21,36,222,63,435,Energetic,Leisure
172,19,216,35,386,Sad,Leisure
34,26,2,155,324,Neutral,Leisure
76,14,117,102,473,Happy,Leisure
167,42,181,38,392,Sad,Leisure
130,10,150,73,347,Neutral,Leisure
83,55,234,72,371,Happy,Leisure
150,86,222,51,305,Tired,Leisure
61,16,210,145,316,Neutral,Leisure
38,27,74,91,415,Energetic,Leisure
144,48,30,38,306,Neutral,Productive
68,33,208,126,348,Tired,Leisure
56,89,60,27,377,Happy,Productive
86,50,141,162,315,Tired,Leisure
108,36,121,171,445,Sad,Leisure
36,52,85,144,367,Happy,Leisure
91,32,39,121,311,Neutral,Leisure
4,76,233,7,399,Sad,Leisure
160,62,200,128,362,Energetic,Leisure
63,83,172,40,422,Sad,Leisure
88,53,11,38,382,Sad,Productive
4,60,23,89,434,Sad,Leisure
52,77,73,63,331,Energetic,Leisure
17,76,146,4,314,Happy,Leisure
120,43,94,150,468,Energetic,Leisure
97,12,108,1,465,Energetic,Leisure
84,12,56,142,319,Happy,Leisure
126,4,168,147,427,Tired,Leisure
29,59,46,61,422,Neutral,Leisure
176,9,198,168,363,Energetic,Leisure
87,19,15,50,354,Neutral,Productive
68,61,198,20,360,Happy,Leisure
119,26,219,111,307,Happy,Leisure
177,61,10,112,368,Tired,Productive
26,17,137,57,351,Energetic,Leisure
52,66,47,104,386,Neutral,Leisure
4,70,66,124,379,Neutral,Leisure
137,83,233,141,307,Sad,Leisure
31,22,153,130,407,Energetic,Leisure
81,20,210,148,303,Sad,Leisure
146,82,128,103,423,Neutral,Leisure
32,10,9,89,396,Sad,Leisure
126,63,1,74,340,Happy,Productive
113,72,41,79,480,Tired,Productive
174,35,179,23,400,Energetic,Productive
36,66,43,98,451,Neutral,Leisure
107,50,217,123,471,Energetic,Leisure
2,53,210,49,386,Tired,Leisure
43,7,101,127,368,Neutral,Leisure
92,3,44,8,356,Tired,Productive
107,3,100,84,475,Happy,Leisure
122,69,106,104,435,Happy,Leisure
98,57,115,69,405,Sad,Leisure
140,79,218,78,413,Happy,Leisure
27,59,131,43,300,Neutral,Leisure
8,50,13,64,390,Neutral,Leisure
66,84,38,145,469,Neutral,Leisure
143,18,73,122,351,Happy,Leisure
113,59,6,157,383,Sad,Productive
162,11,106,29,421,Energetic,Productive
174,15,169,35,350,Tired,Leisure
166,44,209,11,312,Neutral,Leisure
161,2,159,10,306,Happy,Leisure
32,29,222,177,336,Happy,Leisure
115,40,44,10,390,Sad,Productive
128,0,55,165,416,Happy,Leisure
168,0,40,90,397,Neutral,Productive
134,25,8,98,319,Sad,Productive
112,26,196,1,302,Energetic,Leisure
119,71,213,71,364,Sad,Leisure
109,7,232,130,389,Tired,Leisure
135,45,118,89,420,Neutral,Leisure
167,64,76,122,393,Tired,Productive
112,69,158,33,339,Sad,Leisure
75,77,41,49,311,Happy,Productive
102,14,162,127,451,Tired,Leisure
97,57,116,8,462,Sad,Productive
115,33,157,76,305,Sad,Leisure
132,82,99,0,307,Happy,Productive
35,41,178,125,359,Sad,Leisure
11,59,191,46,355,Sad,Leisure
40,54,228,10,348,Sad,Leisure
91,90,22,125,423,Tired,Productive
71,83,132,81,367,Sad,Leisure
83,6,115,157,452,Sad,Leisure
36,7,19,29,304,Tired,Leisure
76,21,22,10,478,Neutral,Productive
31,88,24,10,394,Energetic,Productive
93,43,238,147,431,Tired,Leisure
6,81,166,21,334,Happy,Leisure
98,19,175,133,408,Neutral,Leisure
122,67,222,1,360,Tired,Leisure
107,78,155,160,426,Tired,Leisure
54,9,42,35,414,Tired,Leisure
145,4,100,79,456,Neutral,Leisure
111,51,61,48,378,Tired,Productive
159,47,71,106,393,Happy,Productive
7,45,61,6,325,Sad,Leisure
17,50,25,6,330,Energetic,Productive
82,83,188,99,308,Tired,Leisure
62,56,142,64,309,Happy,Leisure
139,58,31,75,433,Neutral,Productive
103,34,102,170,420,Neutral,Leisure
42,8,122,74,437,Tired,Leisure
16,1,106,173,306,Neutral,Leisure
158,43,123,53,359,Neutral,Productive
56,15,72,84,423,Neutral,Leisure
51,52,13,95,411,Energetic,Leisure
168,21,114,165,468,Energetic,Leisure
15,33,197,146,425,Sad,Leisure
100,38,73,171,417,Sad,Leisure
41,72,149,60,399,Sad,Leisure
17,49,4,39,409,Energetic,Productive
5,76,169,122,413,Sad,Leisure
169,30,212,167,300,Energetic,Leisure
28,78,97,141,419,Sad,Leisure
137,35,203,56,316,Happy,Leisure
38,79,20,165,318,Happy,Leisure
117,26,66,164,457,Happy,Leisure
140,32,49,159,424,Energetic,Leisure
86,49,126,6,420,Tired,Productive
50,68,103,166,441,Energetic,Leisure
61,19,237,107,350,Happy,Leisure
41,35,120,30,419,Happy,Leisure
69,24,136,102,363,Happy,Leisure
172,49,113,96,348,Tired,Productive
154,29,182,94,306,Energetic,Leisure
16,19,169,141,341,Neutral,Leisure
76,16,119,144,445,Energetic,Leisure
134,80,62,139,380,Neutral,Productive
95,21,101,71,468,Sad,Leisure
96,34,133,117,393,Neutral,Leisure
20,87,169,163,427,Sad,Leisure
69,88,178,46,422,Tired,Leisure
25,23,31,161,309,Neutral,Leisure
167,81,81,23,343,Energetic,Productive
141,13,81,49,416,Tired,Productive
83,56,70,43,398,Happy,Productive
117,66,204,111,468,Energetic,Leisure
73,32,113,20,401,Energetic,Leisure
123,18,15,155,435,Happy,Leisure
158,45,84,167,369,Happy,Leisure
86,79,220,28,477,Sad,Leisure
169,58,153,28,397,Neutral,Productive
108,6,147,2,409,Happy,Leisure
150,35,100,165,436,Happy,Leisure
52,9,194,69,437,Tired,Leisure
166,21,4,85,433,Sad,Productive
17,81,152,151,459,Tired,Leisure
103,73,55,128,419,Tired,Leisure
174,31,86,89,410,Sad,Productive
18,11,150,79,300,Sad,Leisure
96,56,41,75,478,Tired,Productive
49,63,140,59,450,Neutral,Leisure
92,49,92,21,357,Neutral,Productive
47,14,90,22,433,Energetic,Leisure
10,79,118,23,330,Tired,Leisure
129,7,50,163,416,Tired,Leisure
174,51,38,49,307,Neutral,Productive
67,88,233,71,340,Energetic,Leisure
157,5,18,143,431,Energetic,Productive
176,89,63,163,355,Tired,Productive
119,39,114,161,346,Tired,Leisure
41,55,106,44,319,Neutral,Leisure
143,50,154,5,340,Tired,Productive
53,20,220,15,397,Tired,Leisure
85,65,169,74,339,Neutral,Leisure
142,18,155,178,452,Energetic,Leisure
63,82,131,167,452,Neutral,Leisure
92,46,48,102,469,Tired,Leisure
46,1,175,12,342,Happy,Leisure
39,46,180,120,429,Energetic,Leisure
44,56,180,3,479,Tired,Leisure
51,0,149,18,471,Happy,Leisure
109,77,238,93,308,Neutral,Leisure
93,69,134,147,315,Tired,Leisure
175,0,25,20,358,Happy,Productive
121,61,103,63,475,Neutral,Productive
120,13,125,134,324,Neutral,Leisure
3,84,240,111,347,Neutral,Leisure
46,25,115,151,403,Sad,Leisure
106,23,198,62,408,Neutral,Leisure
111,83,92,69,347,Tired,Productive
125,49,180,56,394,Sad,Leisure
17,18,29,58,378,Happy,Leisure
6,15,177,49,476,Sad,Leisure
69,48,149,79,367,Happy,Leisure
60,36,23,48,332,Tired,Productive
144,90,30,92,386,Tired,Productive
90,23,107,21,449,Energetic,Leisure
41,34,23,141,414,Tired,Leisure
89,13,63,166,405,Happy,Leisure
99,22,143,57,380,Tired,Leisure
17,80,87,65,314,Tired,Leisure
172,12,180,177,381,Tired,Leisure
105,42,238,101,331,Neutral,Leisure
75,70,6,126,461,Neutral,Productive
56,7,167,91,382,Tired,Leisure
31,83,153,20,411,Sad,Leisure
145,53,80,23,434,Happy,Productive
169,62,205,48,324,Happy,Leisure
44,19,220,132,395,Tired,Leisure
85,23,13,127,304,Tired,Leisure
