study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
128,62,207,7,397,Happy,Leisure
38,50,237,26,395,Energetic,Leisure
136,69,223,28,374,Happy,Leisure
14,46,125,97,382,Energetic,Leisure
12,26,56,43,324,Sad,Leisure
120,24,0,34,323,Sad,Productive
51,0,176,73,467,Tired,Leisure
2,65,128,29,342,Neutral,Leisure
14,51,207,144,377,Happy,Leisure
96,34,195,169,344,Happy,Leisure
169,66,166,83,382,Sad,Leisure
24,31,83,61,440,Happy,Leisure
0,16,227,44,418,Neutral,Leisure
42,64,183,20,413,Energetic,Leisure
120,19,52,142,367,Sad,Leisure
87,23,150,158,465,Neutral,Leisure
101,41,92,154,367,Sad,Leisure
71,37,218,139,451,Energetic,Leisure
70,44,44,23,369,Sad,Productive
25,25,114,64,408,Neutral,Leisure
151,1,81,21,404,Energetic,Productive
145,82,90,102,440,Happy,Productive
0,44,189,34,366,Energetic,Leisure
100,78,12,152,414,Energetic,Productive
178,72,27,42,459,Happy,Productive
118,62,203,124,367,Energetic,Leisure
177,26,43,58,423,Happy,Productive
115,30,33,81,414,Energetic,Productive
53,17,61,85,364,Sad,Leisure
122,79,24,175,479,Neutral,Productive
96,7,231,178,476,Happy,Leisure
80,68,236,175,324,Happy,Leisure
166,3,91,113,320,Sad,Leisure
70,34,213,78,452,Tired,Leisure
111,54,192,113,423,Happy,Leisure
104,74,11,66,449,Sad,Productive
171,81,42,147,394,Neutral,Productive
54,53,137,92,346,Energetic,Leisure
174,57,109,127,362,Sad,Leisure
134,21,217,145,470,Energetic,Leisure
38,24,54,144,438,Energetic,Leisure
114,37,42,78,432,Tired,Productive
150,46,227,111,329,Energetic,Leisure
89,60,110,48,326,Happy,Leisure
3,24,101,79,391,Happy,Leisure
34,21,201,163,382,Sad,Leisure
66,9,85,9,408,Sad,Leisure
50,83,144,24,388,Energetic,Leisure
92,39,194,48,381,Neutral,Leisure
77,55,99,58,336,Sad,Leisure
157,21,2,120,430,Neutral,Productive
56,90,71,92,465,Tired,Leisure
58,54,95,54,395,Happy,Leisure
73,52,145,148,373,Energetic,Leisure
73,13,117,11,456,Energetic,Leisure
75,53,103,152,395,Sad,Leisure
34,31,16,7,440,Sad,Productive
49,70,230,125,335,Sad,Leisure
92,6,114,47,328,Tired,Leisure
98,50,216,29,414,Tired,Leisure
177,88,199,146,394,Energetic,Leisure
41,13,6,75,307,Neutral,Leisure
22,89,175,59,438,Energetic,Leisure
169,39,238,127,368,Energetic,Leisure
49,36,101,103,385,Neutral,Leisure
58,37,123,77,471,Happy,Leisure
176,65,182,172,347,Happy,Leisure
73,87,69,85,468,Neutral,Productive
165,27,63,89,312,Energetic,Productive
30,77,197,31,344,Energetic,Leisure
115,19,91,78,318,Tired,Leisure
91,2,89,169,428,Sad,Leisure
139,31,94,144,386,Tired,Leisure
161,52,166,66,396,Happy,Leisure
170,63,180,168,467,Tired,Leisure
150,75,99,95,317,Sad,Productive
39,5,73,26,369,Happy,Leisure
29,41,126,13,425,Energetic,Leisure
67,87,112,51,334,Sad,Leisure
106,66,1,1,420,Happy,Productive
90,19,107,38,310,Neutral,Leisure
55,21,189,40,442,Happy,Leisure
148,18,45,102,394,Tired,Productive
62,82,18,47,425,Energetic,Productive
52,50,133,98,328,Happy,Leisure
28,17,179,42,355,Energetic,Leisure
16,24,162,14,382,Neutral,Leisure
61,77,223,18,306,Energetic,Leisure
76,16,58,59,315,Energetic,Leisure
79,3,12,141,393,Sad,Leisure
120,60,152,148,365,Sad,Leisure
179,38,211,142,365,Neutral,Leisure
83,49,134,137,310,Neutral,Leisure
156,38,32,180,386,Neutral,Leisure
8,12,51,10,322,Tired,Leisure
144,37,3,83,441,Sad,Productive
66,11,235,2,409,Sad,Leisure
22,31,95,95,409,Neutral,Leisure
121,34,22,49,462,Tired,Productive
127,15,230,26,435,Sad,Leisure
93,12,46,133,304,Energetic,Leisure
77,14,136,1,306,Neutral,Leisure
89,90,184,47,364,Neutral,Leisure
147,41,217,120,459,Happy,Leisure
147,1,9,134,374,Happy,Productive
19,19,184,88,456,Neutral,Leisure
107,62,190,98,312,Sad,Leisure
89,8,81,32,327,Neutral,Leisure
106,37,235,21,378,Tired,Leisure
34,40,15,124,349,Energetic,Leisure
113,62,10,93,462,Energetic,Productive
131,48,191,170,466,Happy,Leisure
84,2,195,63,381,Neutral,Leisure
20,37,19,117,389,Sad,Leisure
23,79,98,83,333,Happy,Leisure
43,9,196,102,313,Tired,Leisure
112,35,134,133,339,Sad,Leisure
19,80,237,110,390,Happy,Leisure
123,54,178,11,381,Energetic,Leisure
27,42,54,14,343,Tired,Productive
61,7,148,43,331,Sad,Leisure
22,59,34,27,378,Tired,Productive
79,26,205,49,464,Tired,Leisure
86,11,39,180,397,Happy,Leisure
6,37,71,37,311,Happy,Leisure
96,31,239,9,428,Tired,Leisure
12,32,179,126,354,Tired,Leisure
35,28,155,154,420,Sad,Leisure
63,87,46,0,400,Tired,Productive
132,74,47,112,330,Sad,Productive
60,36,104,102,341,Energetic,Leisure
3,42,114,34,412,Tired,Leisure
143,78,193,96,303,Tired,Leisure
112,87,2,127,444,Happy,Productive
65,23,88,58,411,Happy,Leisure
8,62,82,152,429,Neutral,Leisure
64,27,217,115,460,Happy,Leisure
167,72,6,106,385,Energetic,Productive
98,90,98,95,376,Energetic,Leisure
64,58,151,133,421,Happy,Leisure
19,24,18,78,312,Tired,Leisure
180,29,93,84,310,Happy,Productive
120,43,162,35,480,Happy,Leisure
91,67,6,87,358,Neutral,Productive
69,30,229,49,353,Tired,Leisure
61,30,86,157,466,Happy,Leisure
150,59,199,90,406,Tired,Leisure
146,27,16,50,394,Happy,Productive
17,32,173,113,415,Tired,Leisure
94,30,129,120,309,Energetic,Leisure
126,79,51,123,388,Energetic,Productive
37,13,121,134,460,Sad,Leisure
68,0,101,114,474,Happy,Leisure
45,74,205,32,383,Sad,Leisure
92,85,95,77,459,Energetic,Productive
7,5,83,153,473,Neutral,Leisure
177,37,64,1,366,Sad,Productive
22,7,86,40,379,Energetic,Leisure
60,53,232,126,413,Energetic,Leisure
178,71,69,112,352,Neutral,Productive
73,89,22,80,318,Sad,Productive
63,37,193,96,477,Energetic,Leisure
156,17,52,122,338,Neutral,Leisure
1,16,208,14,385,Neutral,Leisure
93,45,36,123,399,Tired,Leisure
169,75,3,133,393,Neutral,Productive
166,47,171,74,451,Sad,Leisure
29,69,206,82,387,Sad,Leisure
11,75,172,49,426,Happy,Leisure
20,61,14,104,451,Neutral,Leisure
47,86,111,136,356,Neutral,Leisure
9,51,191,91,347,Tired,Leisure
45,1,5,47,441,Tired,Leisure
136,6,73,150,365,Neutral,Leisure
23,55,123,91,472,Energetic,Leisure
144,60,168,15,458,Neutral,Productive
92,49,117,179,404,Energetic,Leisure
82,52,6,22,418,Tired,Productive
67,76,176,79,384,Energetic,Leisure
167,49,7,171,334,Energetic,Productive
141,75,31,66,430,Tired,Productive
76,24,106,29,312,Sad,Leisure
68,22,48,168,442,Energetic,Leisure
178,35,31,132,364,Tired,Productive
53,53,94,40,402,Happy,Leisure
109,37,239,88,401,Neutral,Leisure
35,18,139,17,312,Energetic,Leisure
22,38,223,22,337,Sad,Leisure
35,85,113,105,458,Tired,Leisure
49,41,218,71,405,Neutral,Leisure
125,40,71,167,374,Tired,Leisure
176,22,134,28,455,Energetic,Productive
156,78,124,103,346,Sad,Productive
128,15,52,29,329,Energetic,Productive
89,39,57,1,404,Neutral,Productive
110,86,220,12,351,Tired,Leisure
9,36,39,32,412,Neutral,Leisure
103,51,134,158,364,Sad,Leisure
160,39,156,168,373,Energetic,Leisure
135,82,9,84,330,Tired,Productive
73,80,65,169,370,Neutral,Leisure
150,80,38,5,342,Sad,Productive
16,36,76,39,377,Happy,Leisure
77,20,198,122,365,Sad,Leisure
114,61,210,44,342,Neutral,Leisure
105,13,152,91,408,Sad,Leisure
42,9,59,145,349,Tired,Leisure
35,58,217,40,477,Neutral,Leisure
55,6,160,131,401,Tired,Leisure
85,60,231,51,366,Happy,Leisure
8,7,235,67,404,Happy,Leisure
139,45,116,120,400,Neutral,Leisure
145,34,118,144,362,Sad,Leisure
14,77,84,119,315,Neutral,Leisure
170,23,33,131,370,Happy,Productive
30,88,227,149,378,Neutral,Leisure
104,89,19,50,371,Happy,Productive
36,30,3,60,353,Neutral,Productive
15,4,127,46,361,Neutral,Leisure
95,27,20,144,324,Energetic,Leisure
59,13,13,63,445,Happy,Leisure
138,5,81,141,301,Energetic,Leisure
11,61,164,108,458,Happy,Leisure
73,54,168,103,452,Energetic,Leisure
124,77,211,68,370,Neutral,Leisure
117,1,81,26,422,Tired,Productive
107,69,24,177,364,Neutral,Leisure
146,70,98,67,308,Neutral,Productive
19,83,62,46,389,Tired,Leisure
30,71,54,43,366,Happy,Productive
174,32,209,173,313,Energetic,Leisure
171,10,60,142,396,Happy,Leisure
123,67,56,104,446,Happy,Productive
37,11,3,127,386,Energetic,Leisure
10,30,72,94,461,Happy,Leisure
11,73,226,75,309,Tired,Leisure
70,77,11,117,425,Happy,Productive
165,27,51,158,454,Energetic,Leisure
113,53,153,109,426,Neutral,Leisure
165,41,114,0,336,Energetic,Productive
117,64,61,23,367,Tired,Productive
110,50,98,67,306,Happy,Leisure
30,83,180,134,451,Energetic,Leisure
45,85,179,83,355,Sad,Leisure
30,77,184,62,410,Happy,Leisure
48,90,128,101,340,Energetic,Leisure
43,33,190,118,349,Neutral,Leisure
164,67,166,40,463,Neutral,Productive
33,41,76,153,466,Sad,Leisure
41,27,240,39,306,Sad,Leisure
163,25,139,107,343,Neutral,Leisure
122,36,73,63,362,Neutral,Productive
180,58,172,46,467,Tired,Productive
32,52,88,128,333,Tired,Leisure
58,57,91,24,456,Neutral,Leisure
116,48,113,145,471,Sad,Leisure
57,76,137,123,301,Energetic,Leisure
55,83,27,146,458,Tired,Leisure
124,15,239,147,415,Tired,Leisure
133,80,195,30,450,Energetic,Leisure
140,3,228,15,469,Neutral,Leisure
53,33,191,40,427,Happy,Leisure
20,47,137,1,404,Happy,Leisure
137,35,197,68,463,Happy,Leisure
85,38,141,95,317,Happy,Leisure
51,77,147,109,364,Sad,Leisure
65,43,162,8,445,Happy,Leisure
21,66,17,172,411,Sad,Leisure
180,43,182,111,371,Tired,Leisure
121,51,88,143,462,Sad,Leisure
153,17,108,10,463,Sad,Productive
118,15,60,26,356,Energetic,Productive
150,3,85,40,405,Tired,Productive
160,8,179,118,381,Tired,Leisure
157,70,48,21,394,Sad,Productive
78,81,13,79,402,Energetic,Productive
127,38,99,149,302,Tired,Leisure
100,22,17,41,401,Tired,Productive
117,57,161,178,378,Energetic,Leisure
66,37,68,177,420,Energetic,Leisure
157,16,197,82,362,Happy,Leisure
92,38,11,141,424,Happy,Leisure
97,38,8,48,412,Tired,Productive
113,1,112,97,319,Sad,Leisure
180,27,237,128,415,Sad,Leisure
75,42,123,19,475,Energetic,Leisure
66,8,72,137,444,Happy,Leisure
139,19,17,95,465,Energetic,Productive
68,55,40,179,302,Tired,Leisure
64,64,171,114,368,Neutral,Leisure
8,55,239,10,435,Energetic,Leisure
68,56,43,161,447,Sad,Leisure
58,22,173,111,314,Energetic,Leisure
119,37,188,38,341,Tired,Leisure
180,82,58,109,329,Neutral,Productive
127,6,100,155,377,Energetic,Leisure
124,2,175,122,420,Sad,Leisure
139,21,143,3,321,Happy,Productive
27,39,170,116,432,Sad,Leisure
118,78,104,5,338,Sad,Productive
125,35,139,112,411,Neutral,Leisure
141,8,136,157,309,Tired,Leisure
0,45,183,55,476,Tired,Leisure
53,51,105,86,388,Energetic,Leisure
30,69,125,41,355,Happy,Leisure
62,76,94,122,463,Neutral,Leisure
89,76,144,11,365,Happy,Productive
108,14,121,64,332,Tired,Leisure
165,3,61,48,377,Happy,Productive
131,80,194,172,385,Energetic,Leisure
73,29,3,54,478,Energetic,Productive
139,24,41,33,400,Happy,Productive
88,80,235,104,314,Tired,Leisure
155,70,116,63,445,Happy,Productive
158,31,90,73,316,Energetic,Productive
12,15,194,39,460,Energetic,Leisure
177,24,46,64,307,Neutral,Productive
163,38,136,71,461,Tired,Leisure
111,67,239,91,329,Energetic,Leisure
53,20,41,59,341,Sad,Leisure
7,78,98,64,315,Neutral,Leisure
161,22,128,23,339,Happy,Productive
77,36,183,28,357,Sad,Leisure
166,46,12,123,331,Energetic,Productive
178,84,76,82,378,Sad,Productive
49,30,125,116,470,Happy,Leisure
43,2,62,162,392,Energetic,Leisure
46,1,61,92,320,Energetic,Leisure
136,21,98,128,345,Tired,Leisure
32,19,224,47,347,Sad,Leisure
39,72,66,31,463,Happy,Productive
33,68,92,128,389,Happy,Leisure
88,89,34,118,367,Sad,Productive
84,63,117,125,436,Sad,Leisure
112,31,206,123,329,Happy,Leisure
82,65,223,61,380,Energetic,Leisure
30,54,83,179,472,Sad,Leisure
48,83,35,40,368,Sad,Productive
110,62,60,151,425,Neutral,Leisure
76,84,66,95,317,Sad,Leisure
90,27,41,2,317,Energetic,Productive
160,89,126,172,472,Sad,Leisure
1,18,45,80,340,Tired,Leisure
107,40,132,35,430,Energetic,Leisure
55,10,105,173,430,Tired,Leisure
120,55,2,174,459,Sad,Leisure
34,5,119,154,430,Tired,Leisure
26,34,217,68,447,Sad,Leisure
128,65,136,74,456,Neutral,Leisure
136,65,154,143,404,Neutral,Leisure
168,48,77,45,332,Tired,Productive
4,17,126,57,444,Energetic,Leisure
169,83,235,48,470,Neutral,Leisure
82,86,10,157,396,Neutral,Productive
64,66,215,169,326,Tired,Leisure
147,83,165,70,332,Neutral,Leisure
143,83,81,20,301,Sad,Productive
119,13,92,168,364,Sad,Leisure
20,7,55,17,348,Energetic,Leisure
99,81,111,108,419,Happy,Leisure
79,13,224,84,353,Happy,Leisure
70,51,92,102,420,Energetic,Leisure
138,89,112,36,317,Neutral,Productive
128,78,5,24,327,Sad,Productive
173,80,15,115,336,Tired,Productive
174,58,92,25,380,Happy,Productive
2,16,160,17,469,Happy,Leisure
120,48,113,59,334,Sad,Leisure
26,67,118,46,472,Happy,Leisure
126,60,156,97,409,Tired,Leisure
40,22,52,171,359,Tired,Leisure
165,61,225,138,377,Tired,Leisure
37,3,172,173,466,Energetic,Leisure
111,89,111,123,361,Sad,Leisure
160,3,159,174,327,Neutral,Leisure
14,54,227,108,365,Happy,Leisure
104,57,60,73,305,Neutral,Productive
9,24,44,176,372,Sad,Leisure
75,7,166,94,424,Neutral,Leisure
93,50,27,39,410,Happy,Productive
141,2,20,8,301,Happy,Productive
108,80,217,101,380,Energetic,Leisure
144,55,239,13,407,Neutral,Leisure
41,60,113,158,346,Happy,Leisure
68,9,15,71,348,Sad,Leisure
19,33,120,70,466,Sad,Leisure
113,36,34,72,356,Sad,Productive
145,17,18,112,336,Happy,Productive
72,84,79,7,322,Tired,Productive
23,22,234,139,404,Happy,Leisure
43,52,135,40,452,Sad,Leisure
99,77,117,162,429,Sad,Leisure
6,77,23,77,338,Neutral,Leisure
177,4,16,88,414,Sad,Productive
122,43,229,33,310,Neutral,Leisure
134,0,161,4,392,Neutral,Leisure
41,56,232,71,444,Energetic,Leisure
91,65,78,39,355,Tired,Productive
65,57,82,180,382,Neutral,Leisure
57,67,5,11,457,Happy,Productive
114,29,66,34,340,Energetic,Productive
3,64,50,2,323,Tired,Productive
163,48,185,160,317,Happy,Leisure
140,4,74,114,389,Sad,Leisure
36,5,114,150,353,Sad,Leisure
144,44,180,11,478,Happy,Leisure
140,73,49,30,363,Sad,Productive
24,22,9,136,478,Happy,Leisure
16,3,93,94,333,Sad,Leisure
3,21,84,142,407,Energetic,Leisure
143,49,11,87,436,Tired,Productive
180,39,102,60,353,Sad,Productive
93,8,191,164,370,Happy,Leisure
34,63,115,68,459,Sad,Leisure
126,46,35,7,393,Happy,Productive
127,63,138,4,302,Sad,Productive
80,4,236,108,427,Neutral,Leisure
24,45,1,57,424,Sad,Productive
76,87,160,29,423,Happy,Leisure
72,42,106,74,370,Tired,Leisure
11,32,229,88,322,Tired,Leisure
13,48,63,9,339,Happy,Leisure
97,5,196,8,437,Sad,Leisure
44,26,191,16,320,Sad,Leisure
102,85,153,40,311,Sad,Leisure
90,74,52,21,402,Energetic,Productive
138,69,232,41,399,Sad,Leisure
30,74,48,56,437,Energetic,Leisure
113,4,216,157,465,Sad,Leisure
97,62,151,137,455,Neutral,Leisure
132,12,129,73,417,Sad,Leisure
133,90,146,151,360,Tired,Leisure
3,90,223,29,381,Happy,Leisure
56,49,97,23,440,Energetic,Leisure
119,3,221,53,382,Tired,Leisure
102,75,47,119,333,Neutral,Productive
52,89,217,13,334,Happy,Leisure
55,66,38,96,348,Energetic,Leisure
22,64,54,81,360,Happy,Leisure
48,39,61,1,350,Energetic,Productive
88,6,202,70,423,Tired,Leisure
80,69,235,43,371,Sad,Leisure
94,55,160,42,428,Neutral,Leisure
114,80,52,74,445,Sad,Productive
13,65,37,155,329,Tired,Leisure
55,42,152,155,327,Neutral,Leisure
30,35,200,134,438,Happy,Leisure
113,50,63,36,341,Neutral,Productive
107,41,8,64,307,Happy,Productive
17,82,27,139,326,Energetic,Leisure
148,58,6,74,356,Tired,Productive
46,46,219,53,315,Sad,Leisure
87,37,111,58,317,Neutral,Leisure
19,28,61,146,411,Tired,Leisure
152,84,115,108,454,Tired,Productive
91,11,206,27,432,Sad,Leisure
112,84,216,116,380,Tired,Leisure
77,26,13,122,471,Happy,Leisure
11,75,19,111,310,Happy,Leisure
10,11,95,175,476,Sad,Leisure
58,51,216,125,421,Tired,Leisure
125,42,91,46,425,Energetic,Productive
175,14,151,100,366,Tired,Leisure
26,31,67,73,316,Happy,Leisure
15,67,125,34,318,Happy,Leisure
97,33,8,138,360,Energetic,Leisure
120,13,55,136,423,Tired,Leisure
150,46,132,167,353,Tired,Leisure
25,62,93,80,455,Neutral,Leisure
134,67,146,141,377,Sad,Leisure
67,46,209,35,397,Sad,Leisure
80,88,111,48,442,Tired,Productive
149,65,48,79,449,Sad,Productive
173,36,106,163,337,Happy,Leisure
76,49,225,90,369,Energetic,Leisure
128,54,177,21,342,Tired,Leisure
114,15,157,49,302,Energetic,Leisure
148,2,52,37,362,Happy,Productive
94,51,138,94,332,Happy,Leisure
89,58,133,33,313,Sad,Leisure
178,35,176,161,332,Happy,Leisure
36,71,72,45,318,Neutral,Leisure
113,37,56,65,429,Energetic,Productive
69,80,112,173,310,Happy,Leisure
162,74,56,68,401,Sad,Productive
150,52,161,50,331,Happy,Leisure
66,25,190,126,473,Tired,Leisure
114,90,46,41,457,Energetic,Productive
138,58,64,130,343,Neutral,Productive
110,61,132,62,440,Neutral,Leisure
138,74,141,119,325,Energetic,Leisure
47,83,28,169,342,Happy,Leisure
147,74,49,118,328,Happy,Productive
75,55,222,36,341,Sad,Leisure
33,4,31,117,353,Neutral,Leisure
101,9,76,168,331,Happy,Leisure
80,79,35,55,308,Neutral,Productive
52,28,188,58,354,Sad,Leisure
11,28,159,79,396,Energetic,Leisure
169,78,61,50,347,Energetic,Productive
77,53,95,132,314,Neutral,Leisure
139,56,66,101,305,Sad,Productive
150,83,38,160,345,Sad,Productive
26,39,116,166,303,Happy,Leisure
25,85,152,132,322,Tired,Leisure
72,17,42,108,466,Tired,Leisure
41,26,188,25,478,Energetic,Leisure
79,20,214,92,467,Neutral,Leisure
73,62,95,60,372,Sad,Leisure
82,79,16,108,425,Energetic,Productive
83,21,90,174,339,Happy,Leisure
60,26,228,71,302,Tired,Leisure
35,22,153,44,480,Neutral,Leisure
57,33,27,108,473,Neutral,Leisure
88,64,196,96,477,Happy,Leisure
90,15,55,107,444,Neutral,Leisure
86,29,29,129,432,Sad,Leisure
132,33,47,71,424,Tired,Productive
172,73,184,138,397,Happy,Leisure
62,54,205,52,374,Neutral,Leisure
170,7,136,103,406,Neutral,Leisure
175,33,141,101,305,Tired,Leisure
105,46,140,118,460,Happy,Leisure
128,19,198,114,330,Happy,Leisure
169,8,56,129,308,Tired,Leisure
179,52,85,123,433,Neutral,Productive
180,90,147,36,380,Sad,Productive
173,19,220,86,401,Neutral,Leisure
44,24,151,90,323,Sad,Leisure
62,30,47,161,430,Energetic,Leisure
146,63,23,1,305,Happy,Productive
157,72,66,40,472,Tired,Productive
17,36,240,121,325,Tired,Leisure
41,25,211,151,404,Energetic,Leisure
88,2,31,179,306,Neutral,Leisure
36,67,237,53,357,Tired,Leisure
150,37,230,46,445,Tired,Leisure
106,76,177,31,352,Neutral,Leisure
179,0,167,13,340,Sad,Leisure
65,78,216,2,301,Sad,Leisure
10,89,22,51,420,Neutral,Productive
82,44,108,169,335,Neutral,Leisure
87,76,58,58,321,Happy,Productive
159,66,151,34,353,Energetic,Productive
62,86,142,162,435,Neutral,Leisure
139,57,62,131,406,Tired,Productive
115,69,235,127,449,Happy,Leisure
72,43,231,0,338,Tired,Leisure
4,44,40,141,414,Tired,Leisure
104,46,23,24,348,Energetic,Productive
111,22,85,89,410,Happy,Leisure
39,57,81,138,347,Happy,Leisure
79,85,64,29,310,Tired,Productive
4,17,86,171,317,Happy,Leisure
64,66,79,141,409,Tired,Leisure
117,25,35,175,465,Happy,Leisure
161,71,16,115,478,Tired,Productive
153,23,196,17,425,Tired,Leisure
13,86,167,124,414,Energetic,Leisure
98,25,110,132,480,Neutral,Leisure
116,47,35,13,394,Energetic,Productive
99,81,103,18,306,Neutral,Productive
177,71,104,174,394,Energetic,Leisure
43,70,27,12,429,Sad,Productive
82,65,116,67,448,Neutral,Leisure
135,23,218,90,374,Neutral,Leisure
76,89,65,4,460,Happy,Productive
84,5,29,12,353,Energetic,Productive
175,38,203,112,363,Sad,Leisure
82,57,239,140,409,Neutral,Leisure
67,59,10,16,469,Tired,Productive
90,90,165,63,345,Sad,Leisure
107,53,89,143,451,Happy,Leisure
156,55,49,153,427,Neutral,Productive
168,78,45,9,452,Tired,Productive
151,19,46,22,330,Sad,Productive
121,5,110,72,328,Sad,Leisure
173,76,150,151,334,Tired,Leisure
153,30,56,76,388,Happy,Productive
175,58,52,159,381,Neutral,Productive
59,20,108,36,319,Neutral,Leisure
89,84,120,130,316,Happy,Leisure
32,53,153,156,396,Happy,Leisure
128,86,12,165,432,Neutral,Productive
56,85,32,154,300,Tired,Leisure
72,10,162,162,363,Tired,Leisure
90,1,183,68,467,Sad,Leisure
166,31,20,176,372,Neutral,Productive
73,65,33,169,425,Tired,Leisure
150,41,177,57,443,Neutral,Leisure
150,21,138,69,345,Neutral,Leisure
105,89,222,163,386,Energetic,Leisure
107,75,229,170,349,Sad,Leisure
128,62,93,106,459,Energetic,Leisure
100,65,193,125,408,Sad,Leisure
80,0,107,72,454,Happy,Leisure
118,4,44,165,423,Happy,Leisure
94,38,7,160,324,Energetic,Leisure
122,30,239,95,325,Neutral,Leisure
83,17,219,84,375,Neutral,Leisure
89,6,48,80,427,Energetic,Leisure
159,13,185,133,393,Sad,Leisure
12,70,172,6,414,Energetic,Leisure
140,7,20,54,327,Neutral,Productive
101,37,55,123,304,Sad,Leisure
41,25,50,174,313,Sad,Leisure
106,60,45,136,474,Happy,Leisure
84,0,19,77,394,Happy,Leisure
26,33,157,106,407,Happy,Leisure
158,29,92,127,366,Tired,Leisure
155,25,113,170,414,Neutral,Leisure
2,86,78,11,367,Happy,Leisure
16,2,33,78,368,Tired,Leisure
86,64,65,86,320,Energetic,Leisure
42,19,9,5,309,Neutral,Productive
13,66,239,106,454,Neutral,Leisure
106,90,180,75,478,Sad,Leisure
150,18,128,60,334,Sad,Leisure
105,8,124,171,378,Tired,Leisure
97,8,196,119,349,Happy,Leisure
25,17,208,50,429,Energetic,Leisure
117,80,8,22,381,Sad,Productive
171,52,29,1,334,Sad,Productive
15,33,213,136,420,Happy,Leisure
141,5,30,68,315,Neutral,Productive
54,86,56,28,473,Neutral,Productive
131,60,184,79,378,Sad,Leisure
134,37,91,34,382,Happy,Productive
132,17,223,157,478,Neutral,Leisure
65,55,5,78,440,Tired,Productive
149,14,206,12,352,Sad,Leisure
21,58,155,95,466,Energetic,Leisure
170,59,181,103,330,Sad,Leisure
141,44,190,26,307,Neutral,Leisure
109,77,8,96,479,Neutral,Productive
4,69,37,172,402,Energetic,Leisure
161,78,224,22,311,Happy,Leisure
36,71,216,40,412,Tired,Leisure
7,4,181,175,306,Tired,Leisure
124,22,61,136,464,Happy,Leisure
57,66,42,81,340,Happy,Leisure
165,12,4,83,306,Happy,Productive
38,65,44,120,352,Tired,Leisure
